# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
34811at4891	Complete	scaffold_25	188590	189033	-	104.1	98	https://www.orthodb.org/v10?query=34811at4891	Rhodanese-like domain
34813at4891	Complete	contig_16	1439666	1440186	-	189.3	132	https://www.orthodb.org/v10?query=34813at4891	D-aminoacyl-tRNA deacylase
34824at4891	Complete	contig_16	970524	970853	+	139.0	76	https://www.orthodb.org/v10?query=34824at4891	DNA-directed RNA polymerase subunit
34835at4891	Complete	contig_39	436479	437276	+	162.2	173	https://www.orthodb.org/v10?query=34835at4891	F-actin-capping protein subunit alpha
34839at4891	Complete	contig_23	378719	379576	+	158.4	159	https://www.orthodb.org/v10?query=34839at4891	Transcription initiation factor IIA large subunit
34849at4891	Complete	contig_23	213578	214030	+	200.3	124	https://www.orthodb.org/v10?query=34849at4891	Multiprotein-bridging factor 1
34895at4891	Complete	contig_7	28652	29554	+	343.4	222	https://www.orthodb.org/v10?query=34895at4891	MT-A70-like
34901at4891	Complete	contig_5	805076	806074	-	290.4	252	https://www.orthodb.org/v10?query=34901at4891	transcription factor activity, RNA polymerase II transcription factor binding
34922at4891	Complete	contig_21	695188	695595	-	195.7	110	https://www.orthodb.org/v10?query=34922at4891	ribosomal protein S12
34959at4891	Complete	contig_3	77760	79049	+	225.9	205	https://www.orthodb.org/v10?query=34959at4891	Pheromone alpha factor receptor
35014at4891	Complete	contig_34	64078	65217	-	101.2	140	https://www.orthodb.org/v10?query=35014at4891	Transcriptional repressor OPI1
35020at4891	Complete	contig_16	246947	247636	-	231.0	156	https://www.orthodb.org/v10?query=35020at4891	Ribosomal protein L23/L15e core domain superfamily
35036at4891	Complete	contig_16	900520	901353	+	264.2	229	https://www.orthodb.org/v10?query=35036at4891	nucleolar
35040at4891	Complete	contig_23	446938	447858	+	198.7	212	https://www.orthodb.org/v10?query=35040at4891	Uncharacterised protein family UPF0363
35061at4891	Complete	contig_12	274399	274785	-	223.8	106	https://www.orthodb.org/v10?query=35061at4891	Vacuolar transporter chaperone 1
35062at4891	Complete	contig_12	474885	475262	-	189.1	106	https://www.orthodb.org/v10?query=35062at4891	ribonucleoprotein-associated protein
35082at4891	Complete	contig_10	613307	614089	+	233.8	199	https://www.orthodb.org/v10?query=35082at4891	Manganese/iron superoxide dismutase, C-terminal
35083at4891	Complete	contig_16	329103	329951	+	237.8	225	https://www.orthodb.org/v10?query=35083at4891	Protein BCP1
35117at4891	Complete	contig_5	686283	686729	+	223.1	131	https://www.orthodb.org/v10?query=35117at4891	Cytosine deaminase
35136at4891	Complete	contig_38	311137	311484	-	193.0	91	https://www.orthodb.org/v10?query=35136at4891	Cyclin-dependent kinases regulatory subunit
35139at4891	Complete	contig_21	708609	709010	+	163.2	109	https://www.orthodb.org/v10?query=35139at4891	Multifunctional methyltransferase subunit TRM112
35160at4891	Complete	contig_39	572472	572936	-	247.1	146	https://www.orthodb.org/v10?query=35160at4891	mitochondrial import protein Pam17
35165at4891	Complete	scaffold_37	246845	247393	+	155.5	159	https://www.orthodb.org/v10?query=35165at4891	Signal peptidase subunit 3
35193at4891	Complete	contig_5	263888	264817	+	291.3	203	https://www.orthodb.org/v10?query=35193at4891	RNA cap guanine-N2 methyltransferase
35210at4891	Complete	contig_12	521087	523258	+	377.1	518	https://www.orthodb.org/v10?query=35210at4891	NatC N(alpha)-terminal acetyltransferase, Mak10 subunit
35216at4891	Complete	contig_23	838159	838584	+	217.0	122	https://www.orthodb.org/v10?query=35216at4891	ribosomal protein S19
35223at4891	Complete	contig_12	323245	323589	+	117.3	86	https://www.orthodb.org/v10?query=35223at4891	Ribosomal protein S18
35318at4891	Complete	contig_39	137818	138231	+	116.8	99	https://www.orthodb.org/v10?query=35318at4891	ribosomal protein L14
35328at4891	Complete	scaffold_37	151253	151756	-	155.8	97	https://www.orthodb.org/v10?query=35328at4891	Mitochondrial import inner membrane translocase subunit TIM14
35333at4891	Complete	scaffold_25	1049084	1049629	+	140.4	101	https://www.orthodb.org/v10?query=35333at4891	ER membrane protein complex subunit 4
35367at4891	Complete	contig_12	437445	438287	+	163.6	153	https://www.orthodb.org/v10?query=35367at4891	transcriptional repressor activity, RNA polymerase II transcription factor binding
35426at4891	Complete	contig_16	1131814	1132728	+	144.1	187	https://www.orthodb.org/v10?query=35426at4891	Adenine nucleotide alpha hydrolases-like protein
35427at4891	Complete	contig_2	25481	26296	-	127.8	173	https://www.orthodb.org/v10?query=35427at4891	Elongator complex protein 6
35459at4891	Complete	contig_2	180808	181254	-	174.6	104	https://www.orthodb.org/v10?query=35459at4891	Transcription initiation factor TFIID subunit 9
35478at4891	Complete	contig_16	904817	905413	+	248.2	164	https://www.orthodb.org/v10?query=35478at4891	Golgi apparatus membrane protein TVP23
35504at4891	Complete	contig_23	62638	63066	+	201.3	125	https://www.orthodb.org/v10?query=35504at4891	40S ribosomal protein S12
35506at4891	Complete	contig_39	586414	586836	+	129.1	90	https://www.orthodb.org/v10?query=35506at4891	Uncharacterised protein family UPF0538
35513at4891	Complete	contig_23	894747	895175	-	182.0	107	https://www.orthodb.org/v10?query=35513at4891	Succinate dehydrogenase assembly factor 2, mitochondrial
35518at4891	Complete	contig_4	161686	162138	+	165.6	111	https://www.orthodb.org/v10?query=35518at4891	Glycine cleavage system H protein
35584at4891	Complete	contig_10	550281	550655	+	183.9	117	https://www.orthodb.org/v10?query=35584at4891	DNA-directed RNA polymerase subunit
35588at4891	Complete	contig_34	207108	207539	+	202.3	104	https://www.orthodb.org/v10?query=35588at4891	Cytochrome c oxidase, subunit Va/VI
35656at4891	Complete	scaffold_25	788560	789517	-	231.8	127	https://www.orthodb.org/v10?query=35656at4891	Ribosomal L18e/L15P superfamily
35669at4891	Complete	contig_38	434566	435273	+	119.9	124	https://www.orthodb.org/v10?query=35669at4891	UDP-N-acetylglucosamine transferase subunit ALG14
35670at4891	Complete	scaffold_37	72875	73624	+	238.6	117	https://www.orthodb.org/v10?query=35670at4891	FeS cluster insertion, C-terminal, conserved site
35699at4891	Complete	contig_34	501338	502504	-	219.9	246	https://www.orthodb.org/v10?query=35699at4891	DHHA2 domain
35750at4891	Complete	contig_23	769667	770026	+	187.8	108	https://www.orthodb.org/v10?query=35750at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
35760at4891	Complete	contig_2	134814	135272	+	238.3	123	https://www.orthodb.org/v10?query=35760at4891	Translation initiation factor 1A (eIF-1A)
35771at4891	Complete	contig_7	125005	125361	+	135.7	96	https://www.orthodb.org/v10?query=35771at4891	mitochondrial ribosomal large subunit protein
35787at4891	Complete	scaffold_25	55774	56466	+	132.3	154	https://www.orthodb.org/v10?query=35787at4891	rRNA-processing protein EFG1
35796at4891	Complete	contig_2	91458	92339	-	164.0	145	https://www.orthodb.org/v10?query=35796at4891	LmbE-like protein
35823at4891	Complete	contig_38	67976	68335	+	160.7	96	https://www.orthodb.org/v10?query=35823at4891	Protein of unknown function DUF1674
35842at4891	Complete	contig_5	562731	563420	-	209.7	170	https://www.orthodb.org/v10?query=35842at4891	Winged helix-like DNA-binding domain superfamily
35844at4891	Complete	contig_39	192457	192849	-	123.1	112	https://www.orthodb.org/v10?query=35844at4891	54S ribosomal protein L31, mitochondrial
35877at4891	Complete	scaffold_25	594725	595837	+	256.1	233	https://www.orthodb.org/v10?query=35877at4891	Transcription initiation factor IIF subunit beta
35904at4891	Complete	contig_23	565780	566532	-	149.9	124	https://www.orthodb.org/v10?query=35904at4891	SNARE
35907at4891	Complete	contig_16	553893	555362	+	382.2	395	https://www.orthodb.org/v10?query=35907at4891	Ribosomal lysine N-methyltransferase 4
35912at4891	Complete	contig_23	799662	800717	+	262.3	209	https://www.orthodb.org/v10?query=35912at4891	SNARE
35931at4891	Complete	scaffold_25	753677	754075	+	191.6	110	https://www.orthodb.org/v10?query=35931at4891	Ubiquitin-conjugating enzyme variant MMS2
35950at4891	Complete	contig_23	526052	526711	+	289.7	174	https://www.orthodb.org/v10?query=35950at4891	5-demethoxyubiquinone hydroxylase, mitochondrial
35981at4891	Complete	scaffold_37	225297	225764	-	114.4	133	https://www.orthodb.org/v10?query=35981at4891	Uncharacterized membrane protein
36033at4891	Complete	contig_13	145745	146857	+	308.7	280	https://www.orthodb.org/v10?query=36033at4891	Mitotic exit network interactor 1
36106at4891	Complete	contig_23	1015122	1015484	-	144.0	71	https://www.orthodb.org/v10?query=36106at4891	Zinc finger, RING-type
36113at4891	Complete	contig_23	533081	533446	+	155.2	102	https://www.orthodb.org/v10?query=36113at4891	Profilin
36167at4891	Complete	contig_21	186462	187214	+	232.9	189	https://www.orthodb.org/v10?query=36167at4891	similar to Saccharomyces cerevisiae YNL246W VPS75 NAP family histone chaperone
36168at4891	Complete	scaffold_37	500457	501251	-	244.6	217	https://www.orthodb.org/v10?query=36168at4891	Eukaryotic translation initiation factor 3 subunit J
36186at4891	Complete	contig_16	1231856	1232959	-	239.6	258	https://www.orthodb.org/v10?query=36186at4891	Non-structural maintenance of chromosome element 4
36195at4891	Complete	contig_13	324717	325343	+	216.6	142	https://www.orthodb.org/v10?query=36195at4891	thioredoxin-like protein
36239at4891	Complete	contig_16	899231	900325	+	119.7	185	https://www.orthodb.org/v10?query=36239at4891	pre-mRNA 3'-splice site binding
36248at4891	Complete	contig_21	477011	477439	-	161.2	96	https://www.orthodb.org/v10?query=36248at4891	Ribosomal protein S13
36258at4891	Complete	contig_13	354726	355109	+	150.7	101	https://www.orthodb.org/v10?query=36258at4891	RNA-binding domain superfamily
36316at4891	Complete	contig_16	1071430	1071924	-	106.9	68	https://www.orthodb.org/v10?query=36316at4891	anaphase promoting complex subunit 11
36328at4891	Complete	scaffold_25	642611	643237	+	131.0	135	https://www.orthodb.org/v10?query=36328at4891	Golgi to ER traffic protein 1
36350at4891	Complete	contig_5	237373	237828	+	197.5	108	https://www.orthodb.org/v10?query=36350at4891	Cytochrome b5-like heme/steroid binding domain
36374at4891	Complete	contig_12	494602	495795	+	299.8	228	https://www.orthodb.org/v10?query=36374at4891	XPC-binding domain
36407at4891	Complete	contig_21	111798	113753	+	447.4	444	https://www.orthodb.org/v10?query=36407at4891	Plasma membrane fusion protein PRM1
36448at4891	Complete	contig_16	1406254	1406916	-	220.8	165	https://www.orthodb.org/v10?query=36448at4891	Ribosomal protein L10P
36485at4891	Complete	scaffold_25	640817	641368	+	194.9	154	https://www.orthodb.org/v10?query=36485at4891	Co-chaperone Hsc20
36486at4891	Complete	scaffold_25	556211	556842	-	230.2	132	https://www.orthodb.org/v10?query=36486at4891	Sulfhydryl oxidase
36529at4891	Complete	contig_2	508307	508969	+	199.5	160	https://www.orthodb.org/v10?query=36529at4891	Snf7 family
36572at4891	Complete	contig_39	444280	444663	-	137.0	91	https://www.orthodb.org/v10?query=36572at4891	ribosomal protein S6
36573at4891	Complete	contig_12	506930	507343	-	131.1	92	https://www.orthodb.org/v10?query=36573at4891	Chromatin-remodeling complex subunit IES6
36583at4891	Complete	scaffold_25	724814	725395	-	175.6	112	https://www.orthodb.org/v10?query=36583at4891	Ribosomal protein L7/L12
36627at4891	Complete	contig_23	249451	249930	-	123.8	120	https://www.orthodb.org/v10?query=36627at4891	Cap-associated protein CAF20
36646at4891	Complete	contig_39	367330	368001	+	260.8	193	https://www.orthodb.org/v10?query=36646at4891	Snf7 family
36650at4891	Complete	contig_34	73171	73533	+	165.2	93	https://www.orthodb.org/v10?query=36650at4891	Ribosomal protein S10
36716at4891	Complete	contig_38	87451	87864	-	222.5	129	https://www.orthodb.org/v10?query=36716at4891	Deoxyuridine 5'-triphosphate nucleotidohydrolase
36731at4891	Complete	contig_23	965072	965731	+	199.9	167	https://www.orthodb.org/v10?query=36731at4891	phosphotransferase KptA/Tpt1
36787at4891	Complete	contig_5	879449	879793	-	150.8	94	https://www.orthodb.org/v10?query=36787at4891	glucocorticoid receptor-like (DNA-binding domain)
36796at4891	Complete	contig_12	404719	405093	-	202.6	111	https://www.orthodb.org/v10?query=36796at4891	Nuclear transport factor 2
36811at4891	Complete	contig_21	413734	414057	+	166.9	89	https://www.orthodb.org/v10?query=36811at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
36821at4891	Complete	contig_5	82437	82829	-	246.2	117	https://www.orthodb.org/v10?query=36821at4891	2Fe-2S ferredoxin-like superfamily
36839at4891	Complete	contig_39	279037	280368	+	184.3	260	https://www.orthodb.org/v10?query=36839at4891	Smr domain
36879at4891	Complete	scaffold_25	573168	573521	+	160.2	115	https://www.orthodb.org/v10?query=36879at4891	V-type proton ATPase subunit F
36882at4891	Complete	contig_23	1004620	1005033	-	261.1	135	https://www.orthodb.org/v10?query=36882at4891	Ribosomal protein L23/L15e core domain superfamily
36885at4891	Complete	contig_12	475958	476434	-	241.6	133	https://www.orthodb.org/v10?query=36885at4891	V-type proton ATPase proteolipid subunit
36899at4891	Complete	contig_5	655544	656131	-	234.9	158	https://www.orthodb.org/v10?query=36899at4891	Sulfhydryl oxidase
36968at4891	Complete	contig_16	1471519	1472010	+	127.2	87	https://www.orthodb.org/v10?query=36968at4891	histidine-phosphotransfer domain, HPT domain-containing protein
36972at4891	Complete	contig_12	178349	179368	+	339.2	325	https://www.orthodb.org/v10?query=36972at4891	SH3 domain
36980at4891	Complete	contig_2	129130	129552	-	106.8	109	https://www.orthodb.org/v10?query=36980at4891	Histone deacetylase complex subunit SAP30/SAP30-like
37011at4891	Complete	contig_16	264131	265276	-	260.1	200	https://www.orthodb.org/v10?query=37011at4891	Sensitive to high expression protein 9, mitochondrial
37075at4891	Complete	scaffold_25	47819	48592	+	213.8	161	https://www.orthodb.org/v10?query=37075at4891	Putative pantetheine-phosphate adenylyltransferase
37089at4891	Duplicated	contig_16	1182440	1183199	-	197.8	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37089at4891	Duplicated	scaffold_37	892451	893138	-	198.1	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37126at4891	Complete	contig_38	757598	757984	-	213.3	117	https://www.orthodb.org/v10?query=37126at4891	Ribosomal protein L32e
37133at4891	Complete	contig_5	738885	739304	+	109.1	91	https://www.orthodb.org/v10?query=37133at4891	Ribosomal protein/NADH dehydrogenase domain
37136at4891	Complete	contig_38	234180	234623	+	112.9	78	https://www.orthodb.org/v10?query=37136at4891	Proteasome maturation factor UMP1
37165at4891	Complete	scaffold_37	601976	602677	+	187.0	136	https://www.orthodb.org/v10?query=37165at4891	EF-hand domain
37187at4891	Complete	contig_23	602670	603689	-	162.7	225	https://www.orthodb.org/v10?query=37187at4891	Oligosaccharyl transferase complex, subunit OST3/OST6
37194at4891	Complete	contig_16	1320840	1322087	-	127.7	174	https://www.orthodb.org/v10?query=37194at4891	DNA-directed RNA polymerase III subunit, putative
37216at4891	Complete	contig_10	422616	422969	+	142.0	101	https://www.orthodb.org/v10?query=37216at4891	Cytochrome c oxidase-assembly factor COX16, mitochondrial
37231at4891	Complete	scaffold_37	962165	962755	+	194.0	140	https://www.orthodb.org/v10?query=37231at4891	Pre-rRNA processing protein TSR2
37266at4891	Complete	scaffold_25	479294	479599	+	110.9	73	https://www.orthodb.org/v10?query=37266at4891	Transcription elongation factor SPT4
37274at4891	Complete	contig_38	723234	723581	+	205.7	107	https://www.orthodb.org/v10?query=37274at4891	Autophagy-related protein
37305at4891	Complete	contig_7	149836	150693	+	120.6	170	https://www.orthodb.org/v10?query=37305at4891	Protein of unknown function DUF2373
37332at4891	Complete	scaffold_25	261116	261814	-	87.0	104	https://www.orthodb.org/v10?query=37332at4891	Clathrin light chain
37340at4891	Complete	contig_10	25574	26386	+	210.9	232	https://www.orthodb.org/v10?query=37340at4891	Zinc finger, RING-type
37378at4891	Complete	contig_34	373199	373936	+	167.9	125	https://www.orthodb.org/v10?query=37378at4891	WLM domain
37386at4891	Complete	contig_10	610658	611344	+	157.2	146	https://www.orthodb.org/v10?query=37386at4891	Ubiquitin carboxyl-terminal hydrolase
37398at4891	Complete	contig_39	476970	478505	+	395.3	401	https://www.orthodb.org/v10?query=37398at4891	MICOS complex subunit MIC60
37443at4891	Complete	contig_2	236967	238304	+	186.8	223	https://www.orthodb.org/v10?query=37443at4891	N2227-like
37483at4891	Complete	contig_16	1042911	1043549	-	160.8	150	https://www.orthodb.org/v10?query=37483at4891	N-(5'-phosphoribosyl)anthranilate isomerase
37540at4891	Complete	scaffold_25	378599	379714	-	414.9	309	https://www.orthodb.org/v10?query=37540at4891	SURF1-like protein
37570at4891	Duplicated	contig_16	1072402	1073082	-	162.3	148	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
37570at4891	Duplicated	contig_38	547125	547706	+	153.3	137	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
